0.011846;0.009292;0.019797;0.017203;-0.067647
0.001182;0.003681;0.02369;0.041778;-0.076672
0.009548;0.019915;0.041599;0.019964;-0.113564
0.008656;0.013956;0.029593;0.036539;-0.036797
0.011667;0.017492;0.027644;0.053846;0.010907
0.038866;0.039695;0.048588;0.048073;0.077585
0.034617;0.041017;0.052551;0.040693;-0.028418
0.021155;0.02855;0.045686;0.042785;0.03363
0.029747;0.034832;0.045893;0.041597;0.019254
0.040417;0.039348;0.040449;0.016285;-0.01909
0.0353;0.044961;0.057409;-0.001589;-0.073922
0.038941;0.045534;0.051442;0.053975;0.067389
0.035892;0.04301;0.055699;0.057497;0.179697
0.032652;0.039353;0.051718;0.046739;0.128481
0.034976;0.03953;0.050259;0.064928;0.114127
0.046803;0.039776;0.038635;0.035002;0.149572
0.058715;0.050525;0.050748;0.013294;0.080959
0.051309;0.056883;0.057604;0.022129;-0.064175
0.045093;0.053693;0.059473;0.033016;-0.007967
0.038606;0.05571;0.067496;0.024984;0.005049
0.058728;0.069733;0.072735;0.030388;0.018422
0.042489;0.046741;0.054637;0.003679;0.101425
0.042262;0.045674;0.052155;0.045211;0.074167
0.038181;0.043047;0.049714;-0.003601;0.047145
0.033143;0.039223;0.044304;0.0008;-0.012389
0.035569;0.041945;0.045558;0.010346;-0.033242
0.040931;0.048556;0.052425;-0.011771;-0.004472
0.043876;0.054521;0.064056;0.012162;-0.096444
0.043752;0.047591;0.049894;0.010237;-0.074325
0.028126;0.038935;0.047579;0.008239;-0.068733
0.0244;0.032836;0.042047;0.003338;-0.015623
0.020017;0.030299;0.041419;-0.001897;-0.009645
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
0.036646636;0.043237071;0.048976897;0.03;0.02
