0,011846;0,009292;0,019797;0,017203;-0,067647
0,009733;0,015159;0,030138;0,006399;-0,028458
0,011801;0,021548;0,043499;0,009519;-0,143525
0,025451;0,031656;0,044086;0,030103;-0,067764
0,028883;0,036624;0,056691;0,028687;0,043582
0,035252;0,053369;0,079305;0,024473;0,012404
0,002026;0,021093;0,060846;0,025285;0,073874
0,027655;0,040175;0,062707;0,040741;0,030673
0,044912;0,047499;0,048952;0,012124;0,050101
0,039613;0,046903;0,057873;0,006773;0,016541
0,035754;0,046028;0,052358;-0,012013;-0,110423
0,035336;0,048741;0,056046;-0,006435;-0,072126
0,038894;0,045346;0,051522;0,021225;0,047402
0,017875;0,021842;0,039689;0,013978;0,073558
0,01196;0,020074;0,035872;0,038757;0,133234
0,0002;0,010414;0,033326;0,008318;0,094028
0,015554;0,023912;0,033211;0,011953;-0,004107
0,023395;0,03018;0,034029;0,010434;-0,071906
0,024842;0,026959;0,02991;0,010451;-0,012035
0,018469;0,027124;0,036974;-0,010355;0,002487
0,025256;0,032742;0,038494;0,003088;-0,043101
0,02306;0,031183;0,034946;-0,002612;-0,088869
0,023523;0,029337;0,038154;0,007796;-0,069489
0,025112;0,035879;0,042789;0,019009;-0,074877
0,021523;0,033428;0,046295;0,013613;-0,051505
0,02305;0,032083;0,040793;0,01811;0,005187
0,023616;0,035023;0,047581;0,037118;-0,007653
0,017906;0,028664;0,040786;0,040491;0,047978
0,010635;0,02637;0,046392;0,060743;0,154272
0,003809;0,019768;0,042945;0,036038;0,110298
0,004692;0,021154;0,045606;0,043312;0,021776
0,014732;0,029365;0,036769;-0,00054;-0,040513
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
0,036646636;0,043237071;0,048976897;0,03;0,02
